name,latitude,longitude,city,country,data_source,osm_id
Dog Park 1485570130,32.0811967,34.8031028,Tel Aviv,Israel,OpenStreetMap,1485570130
Dog Park 10679928342,25.188713,55.2649185,Dubai,UAE,OpenStreetMap,10679928342
East Africa Kennel Club,-1.3066739,36.7558813,Nairobi,Kenya,OpenStreetMap,5334988882
Off- Leash Area,-1.2436942,36.7990573,Nairobi,Kenya,OpenStreetMap,527787866
Emmarentia Dog Park,-26.1611563,27.9994217,Johannesburg,South Africa,OpenStreetMap,466182056
Dog Park 9084478164,-33.9374984,18.4194716,Cape Town,South Africa,OpenStreetMap,9084478164
Arnold Street Dog Park,-33.9377436,18.4672623,Cape Town,South Africa,OpenStreetMap,27959230
Queens Park Dog park,-33.9357662,18.454205,Cape Town,South Africa,OpenStreetMap,894597288
Green Point Park Dog Park,-33.9033373,18.4003098,Cape Town,South Africa,OpenStreetMap,1267637344
Dog Park 1267655750,-33.912606,18.3943499,Cape Town,South Africa,OpenStreetMap,1267655750
St John's Road Dog Park,-33.9202241,18.3908099,Cape Town,South Africa,OpenStreetMap,1267666996
Dog Park,19.1149731,72.9088775,Mumbai,India,OpenStreetMap,547894022
Dog Park 1429909784,19.0107149,72.8302125,Mumbai,India,OpenStreetMap,1429909784
Cubbon Park Dog Park,12.9745226,77.5900043,Bangalore,India,OpenStreetMap,913247035
สาทร ด็อกพาร์ค,13.7083709,100.5191501,Bangkok,Thailand,OpenStreetMap,1157347437
Dog Park 1251549804,13.796061,100.5518581,Bangkok,Thailand,OpenStreetMap,1251549804
Dog Park 1251549805,13.7967308,100.551483,Bangkok,Thailand,OpenStreetMap,1251549805
สวนสุนัขสวนเบญจกิติ,13.7334622,100.558442,Bangkok,Thailand,OpenStreetMap,1306732425
Dog Park 1372026929,13.7402254,100.5233361,Bangkok,Thailand,OpenStreetMap,1372026929
สวนสุนัขสวนลุมพินี,13.7332984,100.5446058,Bangkok,Thailand,OpenStreetMap,1459514155
Dog Park 1233229982,-6.2724159,106.8209811,Jakarta,Indonesia,OpenStreetMap,1233229982
Dog Park 5367743874,3.1109332,101.6850657,Kuala Lumpur,Malaysia,OpenStreetMap,5367743874
Dog Park 715630626,3.1061846,101.6212844,Kuala Lumpur,Malaysia,OpenStreetMap,715630626
Dog Park 11215341945,14.5768271,121.0208334,Manila,Philippines,OpenStreetMap,11215341945
Salcedo Dog Park,14.5604655,121.0233279,Manila,Philippines,OpenStreetMap,12076166010
Dog Park 262537630,14.6643878,121.000834,Manila,Philippines,OpenStreetMap,262537630
Mini Dog Park,1.393149,103.8776379,Singapore,Singapore,OpenStreetMap,8620558763
Dog Park 10600486664,1.3029447,103.7668718,Singapore,Singapore,OpenStreetMap,10600486664
Fort Canine,1.2909959,103.8456426,Singapore,Singapore,OpenStreetMap,12257730388
West Coast Dog Run,1.2872845,103.7748725,Singapore,Singapore,OpenStreetMap,375327887
Dog Park 543617736,1.35806,103.8326914,Singapore,Singapore,OpenStreetMap,543617736
Dog Run,1.3623019,103.8486593,Singapore,Singapore,OpenStreetMap,585741789
Dog Park 679581352,1.328853,103.8462268,Singapore,Singapore,OpenStreetMap,679581352
Dog Run,1.397002,103.8828941,Singapore,Singapore,OpenStreetMap,1098282335
Dog Park 1164631369,1.386248,103.7476755,Singapore,Singapore,OpenStreetMap,1164631369
Dog Run @Tiong Bahru Park,1.2881708,103.8234225,Singapore,Singapore,OpenStreetMap,1211303773
Dog Park 1276429259,1.3047753,103.8481175,Singapore,Singapore,OpenStreetMap,1276429259
Whampoa Pet Park,1.325243,103.8565609,Singapore,Singapore,OpenStreetMap,1321546697
Dog Park 1337676326,1.3178009,103.7642678,Singapore,Singapore,OpenStreetMap,1337676326
Dog Park 1412209616,1.2915302,103.7885275,Singapore,Singapore,OpenStreetMap,1412209616
Dog Park 1444901676,1.3475443,103.8503869,Singapore,Singapore,OpenStreetMap,1444901676
Dog Park 1468013877,1.3585266,103.8837243,Singapore,Singapore,OpenStreetMap,1468013877
油尖旺寵物公園 Yau Tsim Mong Pets Park,22.308653,114.1670828,Hong Kong,Hong Kong,OpenStreetMap,160323969
Dog Park 311799396,22.2827101,114.1668668,Hong Kong,Hong Kong,OpenStreetMap,311799396
Dog Park 358645649,22.3672436,114.1115494,Hong Kong,Hong Kong,OpenStreetMap,358645649
蝴蝶谷道寵物公園 Butterfly Valley Road Pet Garden,22.3394332,114.1439492,Hong Kong,Hong Kong,OpenStreetMap,446798889
黃竹坑涌尾寵物公園 Wong Chuk Hang Staunton Creek Pet Garden,22.246542,114.1607609,Hong Kong,Hong Kong,OpenStreetMap,465676975
豐物道休憩處 Fung Mat Road Sitting-out Area,22.2885264,114.1383229,Hong Kong,Hong Kong,OpenStreetMap,583903064
Dog Park 640754024,22.3045295,114.1583379,Hong Kong,Hong Kong,OpenStreetMap,640754024
Dog Park 650407868,22.3304208,114.1853068,Hong Kong,Hong Kong,OpenStreetMap,650407868
樂民道寵物公園 Lok Man Road Pet Garden,22.268481,114.2352135,Hong Kong,Hong Kong,OpenStreetMap,652029367
Dog Park 670943499,22.333298,114.1506833,Hong Kong,Hong Kong,OpenStreetMap,670943499
寵物區 Pet Area,22.3174535,114.2140518,Hong Kong,Hong Kong,OpenStreetMap,679370931
屋蘭士街休憩處 Oaklands Avenue Sitting-out Area,22.2829275,114.1435975,Hong Kong,Hong Kong,OpenStreetMap,698990262
宋王臺遊樂場寵物公園 Sung Wong Toi Playground Pet Garden,22.3267068,114.1903026,Hong Kong,Hong Kong,OpenStreetMap,749215561
窩打老道／渡船街休憩處,22.3130694,114.1670655,Hong Kong,Hong Kong,OpenStreetMap,809619205
Dog Park 874530938,22.2856547,114.1297206,Hong Kong,Hong Kong,OpenStreetMap,874530938
富康街寵物公園 Fu Hong Street Pet Garden,22.2685331,114.2483017,Hong Kong,Hong Kong,OpenStreetMap,913018958
寵物角 Pet Corner,22.2892178,114.1495124,Hong Kong,Hong Kong,OpenStreetMap,913058466
北角海濱公園寵物公園 North Point Promenade Pet Garden,22.2936604,114.2023236,Hong Kong,Hong Kong,OpenStreetMap,914429124
Dog Park 1051725930,22.3355451,114.2012496,Hong Kong,Hong Kong,OpenStreetMap,1051725930
Dog Park 1093900380,22.283112,114.1776657,Hong Kong,Hong Kong,OpenStreetMap,1093900380
Dog Park 1112224123,22.2823366,114.1249148,Hong Kong,Hong Kong,OpenStreetMap,1112224123
Dog Park 1201230320,22.3017546,114.2592194,Hong Kong,Hong Kong,OpenStreetMap,1201230320
Dog Park 1238343574,22.3255545,114.1944075,Hong Kong,Hong Kong,OpenStreetMap,1238343574
Dog Park 1254819129,22.2686785,114.2421336,Hong Kong,Hong Kong,OpenStreetMap,1254819129
Dog Park 1262589444,22.3041596,114.1579201,Hong Kong,Hong Kong,OpenStreetMap,1262589444
Dog Park 1346575597,22.3654002,114.1258804,Hong Kong,Hong Kong,OpenStreetMap,1346575597
Dog Park 1460004252,22.353706,114.1178776,Hong Kong,Hong Kong,OpenStreetMap,1460004252
Dog Park 1460105861,22.3538826,114.1178508,Hong Kong,Hong Kong,OpenStreetMap,1460105861
狗GO乐园,31.1864307,121.4694094,Shanghai,China,OpenStreetMap,1425258429
萌宠乐园,23.1341081,113.318999,Guangzhou,China,OpenStreetMap,6753327543
Green dog,35.649463,139.700499,Tokyo,Japan,OpenStreetMap,2356706340
Dog Garden,35.649494,139.700219,Tokyo,Japan,OpenStreetMap,2356706362
ドッグラン,35.6622,139.6127459,Tokyo,Japan,OpenStreetMap,328326164
Dog Park 470871317,35.7132966,139.6933473,Tokyo,Japan,OpenStreetMap,470871317
ドッグラン,35.6239875,139.6641798,Tokyo,Japan,OpenStreetMap,646382600
Dog Park 680734183,35.7151926,139.6793476,Tokyo,Japan,OpenStreetMap,680734183
代々木公園ドッグラン,35.6729215,139.694123,Tokyo,Japan,OpenStreetMap,680802488
Dog Park 12247712954,34.6811194,135.5299969,Osaka,Japan,OpenStreetMap,12247712954
Dog Park 578863377,34.6487112,135.5114787,Osaka,Japan,OpenStreetMap,578863377
Dog Park 683567294,34.7642786,135.4396287,Osaka,Japan,OpenStreetMap,683567294
Dog Park 1351539623,34.6231313,135.5595126,Osaka,Japan,OpenStreetMap,1351539623
Dog Park 1443001074,34.6978669,135.4675497,Osaka,Japan,OpenStreetMap,1443001074
Dog Park 1443001075,34.6979703,135.4677289,Osaka,Japan,OpenStreetMap,1443001075
접근조심,37.5859106,126.9085063,Seoul,South Korea,OpenStreetMap,4632073213
Dog Park 1107339643,37.5529425,127.0405936,Seoul,South Korea,OpenStreetMap,1107339643
萬興大型犬運動公園,24.9973551,121.5759158,Taipei,Taiwan,OpenStreetMap,497972714
萬興小型犬運動公園,24.9979053,121.5760555,Taipei,Taiwan,OpenStreetMap,497972715
迎風狗運動公園-大型犬區,25.0723295,121.5658451,Taipei,Taiwan,OpenStreetMap,533280957
迎風狗運動公園-小型犬區,25.0719461,121.5649101,Taipei,Taiwan,OpenStreetMap,533280958
潭美毛寶貝快樂公園,25.0624654,121.6075766,Taipei,Taiwan,OpenStreetMap,582469096
古亭狗活動區,25.0205887,121.5194484,Taipei,Taiwan,OpenStreetMap,915818040
遛狗區,25.0002363,121.5116699,Taipei,Taiwan,OpenStreetMap,917401439
Dog Park 1005557521,25.0809576,121.5146444,Taipei,Taiwan,OpenStreetMap,1005557521
Dog Park 1005557522,25.0807214,121.5147398,Taipei,Taiwan,OpenStreetMap,1005557522
Dog Park 1118615140,25.0765467,121.5542404,Taipei,Taiwan,OpenStreetMap,1118615140
士林區三腳渡狗狗活動區,25.0814562,121.5165826,Taipei,Taiwan,OpenStreetMap,1236886427
南港區新新公園狗活動區,25.0509675,121.5898662,Taipei,Taiwan,OpenStreetMap,1451935314
Dog Park 1458318156,25.0158034,121.5513706,Taipei,Taiwan,OpenStreetMap,1458318156
Dog Park 1495767131,47.9130085,106.9173706,Ulaanbaatar,Mongolia,OpenStreetMap,1495767131
Dog Park 6202437632,-33.816814,151.2158257,Sydney,Australia,OpenStreetMap,6202437632
Dog Park 27418922,-33.8914074,151.1447875,Sydney,Australia,OpenStreetMap,27418922
Firmstone Reserve,-33.9370921,151.2283514,Sydney,Australia,OpenStreetMap,172845320
Dog Park 273054497,-33.8904017,151.1738031,Sydney,Australia,OpenStreetMap,273054497
Dog Park 362356727,-33.9021549,151.1529509,Sydney,Australia,OpenStreetMap,362356727
Dog Park 455033033,-33.8094625,151.1720675,Sydney,Australia,OpenStreetMap,455033033
Dog Park 460876055,-33.814847,151.1722942,Sydney,Australia,OpenStreetMap,460876055
Dog Park 482588232,-33.8172928,151.20916,Sydney,Australia,OpenStreetMap,482588232
Dog Park 539169347,-33.7977015,151.193562,Sydney,Australia,OpenStreetMap,539169347
Dog Park 611927861,-33.8239856,151.2064478,Sydney,Australia,OpenStreetMap,611927861
Dog Park 820958530,-33.9068538,151.2569625,Sydney,Australia,OpenStreetMap,820958530
Dog Park 957716905,-33.7971961,151.1679288,Sydney,Australia,OpenStreetMap,957716905
Dog Park 977330451,-33.8142919,151.1450761,Sydney,Australia,OpenStreetMap,977330451
Dog Park 998885286,-33.9264122,151.1646693,Sydney,Australia,OpenStreetMap,998885286
Dog Park 1035602259,-33.916086,151.168389,Sydney,Australia,OpenStreetMap,1035602259
Steyne Park,-33.8730542,151.2416185,Sydney,Australia,OpenStreetMap,1203377865
Burrows Park off-leash area,-33.9141149,151.2698266,Sydney,Australia,OpenStreetMap,1415126416
Lewisham West Off-Leash Dog Park,-33.8934762,151.1438828,Sydney,Australia,OpenStreetMap,1456463385
Dog Park 1481431940,-33.8899796,151.1982054,Sydney,Australia,OpenStreetMap,1481431940
Clayton Reserve,-37.7962994,144.9392174,Melbourne,Australia,OpenStreetMap,44618186
Recreation Hall Reserve,-37.8094255,145.0306439,Melbourne,Australia,OpenStreetMap,220567995
Dog Park 490070989,-37.813372,144.8921844,Melbourne,Australia,OpenStreetMap,490070989
Dog Park 516274144,-37.7892834,144.9739416,Melbourne,Australia,OpenStreetMap,516274144
Off-leash dog walking area,-37.7678182,145.0055954,Melbourne,Australia,OpenStreetMap,560919178
Gilpin Dog Park,-37.7686384,144.9502018,Melbourne,Australia,OpenStreetMap,610917509
Dog Park 975357599,-37.7495617,144.962403,Melbourne,Australia,OpenStreetMap,975357599
Pawfield Park,-37.8816952,145.0356598,Melbourne,Australia,OpenStreetMap,1314537271
Neal Macrossan Park Dog Off Leash Area,-27.462329,153.0098373,Brisbane,Australia,OpenStreetMap,278704774
Dog Park 8700638,-27.4435745,153.0063544,Brisbane,Australia,OpenStreetMap,8700638
Dog Park 13595563,-27.4436843,153.0260736,Brisbane,Australia,OpenStreetMap,13595563
Dog Park 16102215,-27.4149384,153.0092375,Brisbane,Australia,OpenStreetMap,16102215
Dog Park 19782185,-27.4903091,153.0427725,Brisbane,Australia,OpenStreetMap,19782185
Sunset Park Dog Park,-27.4516447,152.9741896,Brisbane,Australia,OpenStreetMap,19792609
Wembley Park Dog off-leash area,-27.489369,153.063463,Brisbane,Australia,OpenStreetMap,20694709
Dog Park 21302751,-27.5195657,153.0414637,Brisbane,Australia,OpenStreetMap,21302751
Dog Park 23488261,-27.4494388,152.9968352,Brisbane,Australia,OpenStreetMap,23488261
Graceville Dog Park,-27.5188632,152.9862671,Brisbane,Australia,OpenStreetMap,24340280
Dog Park 24763204,-27.4803632,153.0490752,Brisbane,Australia,OpenStreetMap,24763204
Dog Park 27150574,-27.4542423,153.0259448,Brisbane,Australia,OpenStreetMap,27150574
Dog Park 28010665,-27.4140826,153.0039491,Brisbane,Australia,OpenStreetMap,28010665
Powerhouse Dog Park,-27.4673572,153.0538432,Brisbane,Australia,OpenStreetMap,28165529
Dog Park 28339434,-27.4517433,152.9525964,Brisbane,Australia,OpenStreetMap,28339434
Dog Park 28578563,-27.5392181,152.9652194,Brisbane,Australia,OpenStreetMap,28578563
Dog Park 28666829,-27.4538801,153.0546312,Brisbane,Australia,OpenStreetMap,28666829
Dog Park 28808753,-27.5118954,153.015193,Brisbane,Australia,OpenStreetMap,28808753
Ivory Street Park,-27.4600746,153.0352891,Brisbane,Australia,OpenStreetMap,28867790
Dog Park 28937609,-27.421156,153.0278062,Brisbane,Australia,OpenStreetMap,28937609
Dog Park 30472938,-27.4013652,153.0397748,Brisbane,Australia,OpenStreetMap,30472938
Dog Park 30756288,-27.4109246,153.0069026,Brisbane,Australia,OpenStreetMap,30756288
Dog Park 31405586,-27.5191115,153.022311,Brisbane,Australia,OpenStreetMap,31405586
Dog Park 31405745,-27.5191611,153.0414373,Brisbane,Australia,OpenStreetMap,31405745
Dog Park 35422893,-27.4802276,153.0580517,Brisbane,Australia,OpenStreetMap,35422893
ANZAC Park Dog Park,-27.4801804,152.9768306,Brisbane,Australia,OpenStreetMap,37399827
Dog Park 38459332,-27.4092247,152.9557928,Brisbane,Australia,OpenStreetMap,38459332
Dog Park 42978685,-27.4009622,153.0561563,Brisbane,Australia,OpenStreetMap,42978685
Taringa Dog Park,-27.4919338,152.992302,Brisbane,Australia,OpenStreetMap,47174902
Whites Hill Reserve Dog Off Leash Area,-27.5146563,153.0741418,Brisbane,Australia,OpenStreetMap,115086677
Dog Park 125718780,-27.4737128,153.0273843,Brisbane,Australia,OpenStreetMap,125718780
Dog Park 140809233,-27.4740362,153.0793221,Brisbane,Australia,OpenStreetMap,140809233
Dog Park 304182723,-27.5355682,152.9935459,Brisbane,Australia,OpenStreetMap,304182723
Dog Park 314081504,-27.5031883,153.0265619,Brisbane,Australia,OpenStreetMap,314081504
Dog Park 325835196,-27.4713313,153.0010475,Brisbane,Australia,OpenStreetMap,325835196
Dog Park 334452088,-27.5391282,152.9558819,Brisbane,Australia,OpenStreetMap,334452088
Dog Park 406417891,-27.5188611,153.0082044,Brisbane,Australia,OpenStreetMap,406417891
Off Leash Dog Area,-27.4064258,153.0508842,Brisbane,Australia,OpenStreetMap,488792552
Bradbury Park Dog Off-Leash Area,-27.3990278,153.0275754,Brisbane,Australia,OpenStreetMap,549549224
Dog Park 584802990,-27.4969375,153.0260339,Brisbane,Australia,OpenStreetMap,584802990
Dog Park 590884675,-27.4980506,153.0262362,Brisbane,Australia,OpenStreetMap,590884675
Dog Off-Leash Area,-27.4872665,152.9967501,Brisbane,Australia,OpenStreetMap,597584580
Dog Park 608774500,-27.4813074,153.0397747,Brisbane,Australia,OpenStreetMap,608774500
Hercules Street Park Off Leash Dog Area,-27.4384208,153.0690403,Brisbane,Australia,OpenStreetMap,762760017
Dog Park 855774987,-27.4651897,153.0934994,Brisbane,Australia,OpenStreetMap,855774987
Dog Park 871778825,-27.4406465,153.084519,Brisbane,Australia,OpenStreetMap,871778825
Dog Park 918065905,-27.4581467,153.070823,Brisbane,Australia,OpenStreetMap,918065905
Dog Park 960905912,-27.4947475,152.9564466,Brisbane,Australia,OpenStreetMap,960905912
Green Hill Dog Off Leash Area,-27.49565,152.9582496,Brisbane,Australia,OpenStreetMap,960905913
Perth Street Park Dog Park,-27.4862594,153.0759807,Brisbane,Australia,OpenStreetMap,968327115
Dog Park 986060594,-27.5192916,153.02276,Brisbane,Australia,OpenStreetMap,986060594
Dog Park 1122172036,-27.4290941,153.0059333,Brisbane,Australia,OpenStreetMap,1122172036
Dog off-leash area,-27.5238772,153.0676712,Brisbane,Australia,OpenStreetMap,1192032862
Grange Forest Park Dog Off-Leash Area,-27.4164779,153.0215777,Brisbane,Australia,OpenStreetMap,1194977470
Ascot Dog Park,-27.4287729,153.0626706,Brisbane,Australia,OpenStreetMap,1197554350
Dog Park 1228752839,-27.4505402,153.0836029,Brisbane,Australia,OpenStreetMap,1228752839
Dog Park 1279230538,-27.435919,153.0482204,Brisbane,Australia,OpenStreetMap,1279230538
Dog Park 1288322948,-27.5026468,152.9909217,Brisbane,Australia,OpenStreetMap,1288322948
Waterfront Dog Park,-27.4486631,153.0450699,Brisbane,Australia,OpenStreetMap,1384312067
Dog Park 1393852253,-27.4290245,153.0046094,Brisbane,Australia,OpenStreetMap,1393852253
Dog Park 1395933163,-27.4403103,153.0316996,Brisbane,Australia,OpenStreetMap,1395933163
Dog Park 1434290509,-27.4358156,153.0480292,Brisbane,Australia,OpenStreetMap,1434290509
Dog Park 1486732540,-27.5080187,153.0408329,Brisbane,Australia,OpenStreetMap,1486732540
Dog Park 9069483421,-31.9517732,115.8072231,Perth,Australia,OpenStreetMap,9069483421
Woodville Reserve,-31.9270516,115.8582653,Perth,Australia,OpenStreetMap,31259083
Jack Marks Reserve,-31.9408405,115.873971,Perth,Australia,OpenStreetMap,147112657
Lathlain Dog park,-31.9745391,115.9101273,Perth,Australia,OpenStreetMap,471423016
Nicholson Road Dog Park,-31.9569752,115.8256388,Perth,Australia,OpenStreetMap,998317699
Victory Terrace Dog Park,-31.9480208,115.8809622,Perth,Australia,OpenStreetMap,1193074645
Inglewood Dog Park,-31.9191932,115.8728684,Perth,Australia,OpenStreetMap,1239294586
Auranga Dog Park,-37.0987308,174.9409115,Auckland,New Zealand,OpenStreetMap,1009499980
Dog Park 11383605952,43.2655789,76.9418793,Almaty,Kazakhstan,OpenStreetMap,11383605952
Dog Park 12047098798,43.2665164,76.9390415,Almaty,Kazakhstan,OpenStreetMap,12047098798
Dog Park 12174189748,43.2585044,76.9189134,Almaty,Kazakhstan,OpenStreetMap,12174189748
Кинолог,43.2441336,76.8959099,Almaty,Kazakhstan,OpenStreetMap,38566981
Dog Park 1109699821,43.2426471,76.9137011,Almaty,Kazakhstan,OpenStreetMap,1109699821
Dog Park 1109699822,43.2425867,76.913932,Almaty,Kazakhstan,OpenStreetMap,1109699822
Dog Park 1185214376,43.2141989,76.9060153,Almaty,Kazakhstan,OpenStreetMap,1185214376
Dog Park 1191648639,43.305944,76.949141,Almaty,Kazakhstan,OpenStreetMap,1191648639
Dog Park 1332903187,43.2254652,76.9286078,Almaty,Kazakhstan,OpenStreetMap,1332903187
Dog Park 1348172534,43.2441774,76.8951177,Almaty,Kazakhstan,OpenStreetMap,1348172534
Dog Park 1373629726,43.2163821,76.9701789,Almaty,Kazakhstan,OpenStreetMap,1373629726
Dog Park 1456065709,43.2458532,76.9447936,Almaty,Kazakhstan,OpenStreetMap,1456065709
Dog Park 5478493209,55.807255,37.5831288,Moscow,Russia,OpenStreetMap,5478493209
Dog Park 6531857831,55.7381816,37.6433203,Moscow,Russia,OpenStreetMap,6531857831
Dog Park 8231901400,55.7360814,37.6737319,Moscow,Russia,OpenStreetMap,8231901400
Dog Park 8570473792,55.797536,37.5825441,Moscow,Russia,OpenStreetMap,8570473792
Dog Park 8627649486,55.7775083,37.6597555,Moscow,Russia,OpenStreetMap,8627649486
Dog Park 9733013711,55.6994659,37.6771842,Moscow,Russia,OpenStreetMap,9733013711
Dog Park 9858800394,55.7466773,37.5706935,Moscow,Russia,OpenStreetMap,9858800394
Dog Park 10058096238,55.8003268,37.5985479,Moscow,Russia,OpenStreetMap,10058096238
Dog Park 10284377770,55.7010319,37.6762189,Moscow,Russia,OpenStreetMap,10284377770
Dog Park 11276440634,55.7837191,37.6887194,Moscow,Russia,OpenStreetMap,11276440634
Dog Park 13240974458,55.7324121,37.6514889,Moscow,Russia,OpenStreetMap,13240974458
Dog Park 13274363905,55.7407817,37.6321175,Moscow,Russia,OpenStreetMap,13274363905
Dog Park 13326358852,55.7448493,37.6526973,Moscow,Russia,OpenStreetMap,13326358852
Dog Park 109081792,55.7839244,37.6577638,Moscow,Russia,OpenStreetMap,109081792
Dog Park 143142423,55.7073024,37.5747648,Moscow,Russia,OpenStreetMap,143142423
Dog Park 234826269,55.8185254,37.6566188,Moscow,Russia,OpenStreetMap,234826269
Dog Park 294993274,55.7947841,37.5826649,Moscow,Russia,OpenStreetMap,294993274
Dog Park 296758254,55.7780958,37.5542404,Moscow,Russia,OpenStreetMap,296758254
Dog Park 307405530,55.6908129,37.6160624,Moscow,Russia,OpenStreetMap,307405530
Dog Park 310777680,55.7275445,37.6366814,Moscow,Russia,OpenStreetMap,310777680
